expected_run_id,source,stage,experiment_family,model_id,configuration_identity,panel_identity,job_id_if_known,result_directory,raw_artifacts,summary_artifacts,logs,config,confidence,registry_experiment_id,mapping_status
results_stage10_per_variant_probe_sweep_loo_predictions_per_variant,summary_or_raw_artifact,stage10,per_variant_probe_sweep,unresolved,loo_predictions_per_variant,unresolved,,results/stage10/per_variant_probe_sweep,results/stage10/per_variant_probe_sweep/loo_predictions_per_variant.json,,,,medium,,unmatched
results_stage10_per_variant_probe_sweep_run_per_variant_probe_sweep_events,summary_or_raw_artifact,stage10,per_variant_probe_sweep,unresolved,run_per_variant_probe_sweep_events,unresolved,,results/stage10/per_variant_probe_sweep,results/stage10/per_variant_probe_sweep/run_per_variant_probe_sweep_events.jsonl,,results/stage10/per_variant_probe_sweep/run_per_variant_probe_sweep_events.jsonl,,medium,,unmatched
results_stage10_per_variant_probe_sweep_summary_per_variant_sweep,summary_or_raw_artifact,stage10,per_variant_probe_sweep,unresolved,summary_per_variant_sweep,unresolved,,results/stage10/per_variant_probe_sweep,,results/stage10/per_variant_probe_sweep/summary_per_variant_sweep.json,,,medium,,unmatched
results_stage10_random_site_control_patching_results,summary_or_raw_artifact,stage10,random_site_control,unresolved,patching_results,unresolved,,results/stage10/random_site_control,results/stage10/random_site_control/patching_results.csv,,,,medium,stage10_random_site_control,matched
results_stage10_random_site_control_patching_summary,summary_or_raw_artifact,stage10,random_site_control,unresolved,patching_summary,unresolved,,results/stage10/random_site_control,,results/stage10/random_site_control/patching_summary.json,,,medium,stage10_random_site_control,matched
results_stage10_random_site_control_run_causal_patching_events,summary_or_raw_artifact,stage10,random_site_control,unresolved,run_causal_patching_events,unresolved,,results/stage10/random_site_control,results/stage10/random_site_control/run_causal_patching_events.jsonl,,results/stage10/random_site_control/run_causal_patching_events.jsonl,,medium,stage10_random_site_control,matched
results_stage10_same_answer_donor_run_causal_patching_events,summary_or_raw_artifact,stage10,same_answer_donor,unresolved,run_causal_patching_events,unresolved,,results/stage10/same_answer_donor,results/stage10/same_answer_donor/run_causal_patching_events.jsonl,,results/stage10/same_answer_donor/run_causal_patching_events.jsonl,,medium,stage10_same_answer_donor,matched
results_stage10_same_answer_donor_same_answer_donor_results,summary_or_raw_artifact,stage10,same_answer_donor,unresolved,same_answer_donor_results,unresolved,,results/stage10/same_answer_donor,results/stage10/same_answer_donor/same_answer_donor_results.csv,,,,medium,stage10_same_answer_donor,matched
results_stage10_same_answer_donor_same_answer_donor_summary,summary_or_raw_artifact,stage10,same_answer_donor,unresolved,same_answer_donor_summary,unresolved,,results/stage10/same_answer_donor,,results/stage10/same_answer_donor/same_answer_donor_summary.json,,,medium,stage10_same_answer_donor,matched
results_stage10_stable_donor_run_causal_patching_events,summary_or_raw_artifact,stage10,stable_donor,unresolved,run_causal_patching_events,unresolved,,results/stage10/stable_donor,results/stage10/stable_donor/run_causal_patching_events.jsonl,,results/stage10/stable_donor/run_causal_patching_events.jsonl,,medium,stage10_stable_donor,matched
results_stage10_stable_donor_stable_donor_results,summary_or_raw_artifact,stage10,stable_donor,unresolved,stable_donor_results,unresolved,,results/stage10/stable_donor,results/stage10/stable_donor/stable_donor_results.csv,,,,medium,stage10_stable_donor,matched
results_stage10_stable_donor_stable_donor_summary,summary_or_raw_artifact,stage10,stable_donor,unresolved,stable_donor_summary,unresolved,,results/stage10/stable_donor,,results/stage10/stable_donor/stable_donor_summary.json,,,medium,stage10_stable_donor,matched
results_stage11_behavioural_expansion_per_family_summary,summary_or_raw_artifact,stage11,behavioural_expansion,unresolved,per_family_summary,unresolved,,results/stage11/behavioural_expansion,,results/stage11/behavioural_expansion/per_family_summary.csv,,,medium,,unmatched
results_stage11_behavioural_expansion_run_behavioural_events,summary_or_raw_artifact,stage11,behavioural_expansion,unresolved,run_behavioural_events,unresolved,,results/stage11/behavioural_expansion,results/stage11/behavioural_expansion/run_behavioural_events.jsonl,,results/stage11/behavioural_expansion/run_behavioural_events.jsonl,,medium,,unmatched
results_stage11_behavioural_expansion_summary,summary_or_raw_artifact,stage11,behavioural_expansion,unresolved,summary,unresolved,,results/stage11/behavioural_expansion,,results/stage11/behavioural_expansion/summary.json,,,medium,,unmatched
results_stage11_science_cross_cue_transfer_cross_cue_transfer_summary,summary_or_raw_artifact,stage11,cross_cue_transfer,unresolved,cross_cue_transfer_summary,unresolved,,results/stage11/science/cross_cue_transfer,,results/stage11/science/cross_cue_transfer/cross_cue_transfer_summary.json,,,medium,,unmatched
results_stage11_science_cue_c_circuit_cuec_probe_sweep_loo_predictions_per_variant,summary_or_raw_artifact,stage11,cuec_probe_sweep,unresolved,loo_predictions_per_variant,unresolved,,results/stage11/science/cue_c_circuit/cuec_probe_sweep,results/stage11/science/cue_c_circuit/cuec_probe_sweep/loo_predictions_per_variant.json,,,,medium,,unmatched
results_stage11_science_cue_c_circuit_cuec_probe_sweep_run_per_variant_probe_sweep_events,summary_or_raw_artifact,stage11,cuec_probe_sweep,unresolved,run_per_variant_probe_sweep_events,unresolved,,results/stage11/science/cue_c_circuit/cuec_probe_sweep,results/stage11/science/cue_c_circuit/cuec_probe_sweep/run_per_variant_probe_sweep_events.jsonl,,results/stage11/science/cue_c_circuit/cuec_probe_sweep/run_per_variant_probe_sweep_events.jsonl,,medium,,unmatched
results_stage11_science_cue_c_circuit_cuec_probe_sweep_summary_per_variant_sweep,summary_or_raw_artifact,stage11,cuec_probe_sweep,unresolved,summary_per_variant_sweep,unresolved,,results/stage11/science/cue_c_circuit/cuec_probe_sweep,,results/stage11/science/cue_c_circuit/cuec_probe_sweep/summary_per_variant_sweep.json,,,medium,,unmatched
results_stage11_science_cue_c_circuit_h11_h13_knockout_patching_results,summary_or_raw_artifact,stage11,h11_h13_knockout,unresolved,patching_results,unresolved,,results/stage11/science/cue_c_circuit/h11_h13_knockout,results/stage11/science/cue_c_circuit/h11_h13_knockout/patching_results.csv,,,,medium,,unmatched
results_stage11_science_cue_c_circuit_h11_h13_knockout_patching_summary,summary_or_raw_artifact,stage11,h11_h13_knockout,unresolved,patching_summary,unresolved,,results/stage11/science/cue_c_circuit/h11_h13_knockout,,results/stage11/science/cue_c_circuit/h11_h13_knockout/patching_summary.json,,,medium,,unmatched
results_stage11_science_cue_c_circuit_h11_h13_knockout_run_causal_patching_events,summary_or_raw_artifact,stage11,h11_h13_knockout,unresolved,run_causal_patching_events,unresolved,,results/stage11/science/cue_c_circuit/h11_h13_knockout,results/stage11/science/cue_c_circuit/h11_h13_knockout/run_causal_patching_events.jsonl,,results/stage11/science/cue_c_circuit/h11_h13_knockout/run_causal_patching_events.jsonl,,medium,,unmatched
results_stage11_science_cue_c_circuit_h11_knockout_patching_results,summary_or_raw_artifact,stage11,h11_knockout,unresolved,patching_results,unresolved,,results/stage11/science/cue_c_circuit/h11_knockout,results/stage11/science/cue_c_circuit/h11_knockout/patching_results.csv,,,,medium,,unmatched
results_stage11_science_cue_c_circuit_h11_knockout_patching_summary,summary_or_raw_artifact,stage11,h11_knockout,unresolved,patching_summary,unresolved,,results/stage11/science/cue_c_circuit/h11_knockout,,results/stage11/science/cue_c_circuit/h11_knockout/patching_summary.json,,,medium,,unmatched
results_stage11_science_cue_c_circuit_h11_knockout_run_causal_patching_events,summary_or_raw_artifact,stage11,h11_knockout,unresolved,run_causal_patching_events,unresolved,,results/stage11/science/cue_c_circuit/h11_knockout,results/stage11/science/cue_c_circuit/h11_knockout/run_causal_patching_events.jsonl,,results/stage11/science/cue_c_circuit/h11_knockout/run_causal_patching_events.jsonl,,medium,,unmatched
results_stage11_science_cue_c_circuit_heldout_inference_family_mean_predictions,summary_or_raw_artifact,stage11,heldout_inference,unresolved,family_mean_predictions,unresolved,,results/stage11/science/cue_c_circuit/heldout_inference,results/stage11/science/cue_c_circuit/heldout_inference/family_mean_predictions.json,,,,medium,,unmatched
results_stage11_science_cue_c_circuit_heldout_inference_per_variant_predictions,summary_or_raw_artifact,stage11,heldout_inference,unresolved,per_variant_predictions,unresolved,,results/stage11/science/cue_c_circuit/heldout_inference,results/stage11/science/cue_c_circuit/heldout_inference/per_variant_predictions.json,,,,medium,,unmatched
results_stage11_science_cue_c_circuit_heldout_inference_summary,summary_or_raw_artifact,stage11,heldout_inference,unresolved,summary,unresolved,,results/stage11/science/cue_c_circuit/heldout_inference,,results/stage11/science/cue_c_circuit/heldout_inference/summary.json,,,medium,,unmatched
results_stage11_science_deepseek_single_heads_deepseek_valid_subset_summary,summary_or_raw_artifact,stage11,deepseek_single_heads,deepseek,deepseek_valid_subset_summary,unresolved,,results/stage11/science/deepseek_single_heads,,results/stage11/science/deepseek_single_heads/deepseek_valid_subset_summary.json,,,medium,,unmatched
results_stage11_science_deepseek_single_heads_head_20_patching_results,summary_or_raw_artifact,stage11,head_20,deepseek,patching_results,unresolved,,results/stage11/science/deepseek_single_heads/head_20,results/stage11/science/deepseek_single_heads/head_20/patching_results.csv,,,,medium,,unmatched
results_stage11_science_deepseek_single_heads_head_20_patching_summary,summary_or_raw_artifact,stage11,head_20,deepseek,patching_summary,unresolved,,results/stage11/science/deepseek_single_heads/head_20,,results/stage11/science/deepseek_single_heads/head_20/patching_summary.json,,,medium,,unmatched
results_stage11_science_deepseek_single_heads_head_20_run_causal_patching_events,summary_or_raw_artifact,stage11,head_20,deepseek,run_causal_patching_events,unresolved,,results/stage11/science/deepseek_single_heads/head_20,results/stage11/science/deepseek_single_heads/head_20/run_causal_patching_events.jsonl,,results/stage11/science/deepseek_single_heads/head_20/run_causal_patching_events.jsonl,,medium,,unmatched
results_stage11_science_deepseek_single_heads_head_26_patching_results,summary_or_raw_artifact,stage11,head_26,deepseek,patching_results,unresolved,,results/stage11/science/deepseek_single_heads/head_26,results/stage11/science/deepseek_single_heads/head_26/patching_results.csv,,,,medium,,unmatched
results_stage11_science_deepseek_single_heads_head_26_patching_summary,summary_or_raw_artifact,stage11,head_26,deepseek,patching_summary,unresolved,,results/stage11/science/deepseek_single_heads/head_26,,results/stage11/science/deepseek_single_heads/head_26/patching_summary.json,,,medium,,unmatched
results_stage11_science_deepseek_single_heads_head_26_run_causal_patching_events,summary_or_raw_artifact,stage11,head_26,deepseek,run_causal_patching_events,unresolved,,results/stage11/science/deepseek_single_heads/head_26,results/stage11/science/deepseek_single_heads/head_26/run_causal_patching_events.jsonl,,results/stage11/science/deepseek_single_heads/head_26/run_causal_patching_events.jsonl,,medium,,unmatched
results_stage11_science_h11_layer_sweep_patching_results,summary_or_raw_artifact,stage11,h11_layer_sweep,unresolved,patching_results,unresolved,,results/stage11/science/h11_layer_sweep,results/stage11/science/h11_layer_sweep/patching_results.csv,,,,medium,,unmatched
results_stage11_science_h11_layer_sweep_patching_summary,summary_or_raw_artifact,stage11,h11_layer_sweep,unresolved,patching_summary,unresolved,,results/stage11/science/h11_layer_sweep,,results/stage11/science/h11_layer_sweep/patching_summary.json,,,medium,,unmatched
results_stage11_science_h11_layer_sweep_run_causal_patching_events,summary_or_raw_artifact,stage11,h11_layer_sweep,unresolved,run_causal_patching_events,unresolved,,results/stage11/science/h11_layer_sweep,results/stage11/science/h11_layer_sweep/run_causal_patching_events.jsonl,,results/stage11/science/h11_layer_sweep/run_causal_patching_events.jsonl,,medium,,unmatched
results_stage11_science_h11_mechanism_h11_output_cosine_summary,summary_or_raw_artifact,stage11,h11_mechanism,unresolved,h11_output_cosine_summary,unresolved,,results/stage11/science/h11_mechanism,,results/stage11/science/h11_mechanism/h11_output_cosine_summary.json,,,medium,,unmatched
results_stage11_science_h11_mechanism_head_output_probe_predictions,summary_or_raw_artifact,stage11,h11_mechanism,unresolved,head_output_probe_predictions,unresolved,,results/stage11/science/h11_mechanism,results/stage11/science/h11_mechanism/head_output_probe_predictions.json,,,,medium,,unmatched
results_stage11_science_h11_mechanism_head_output_probe_summary,summary_or_raw_artifact,stage11,h11_mechanism,unresolved,head_output_probe_summary,unresolved,,results/stage11/science/h11_mechanism,,results/stage11/science/h11_mechanism/head_output_probe_summary.json,,,medium,,unmatched
results_stage11_science_h24_inhibitory_h11_h24_combo_patching_results,summary_or_raw_artifact,stage11,h11_h24_combo,unresolved,patching_results,unresolved,,results/stage11/science/h24_inhibitory/h11_h24_combo,results/stage11/science/h24_inhibitory/h11_h24_combo/patching_results.csv,,,,medium,,unmatched
results_stage11_science_h24_inhibitory_h11_h24_combo_patching_summary,summary_or_raw_artifact,stage11,h11_h24_combo,unresolved,patching_summary,unresolved,,results/stage11/science/h24_inhibitory/h11_h24_combo,,results/stage11/science/h24_inhibitory/h11_h24_combo/patching_summary.json,,,medium,,unmatched
results_stage11_science_h24_inhibitory_h11_h24_combo_run_causal_patching_events,summary_or_raw_artifact,stage11,h11_h24_combo,unresolved,run_causal_patching_events,unresolved,,results/stage11/science/h24_inhibitory/h11_h24_combo,results/stage11/science/h24_inhibitory/h11_h24_combo/run_causal_patching_events.jsonl,,results/stage11/science/h24_inhibitory/h11_h24_combo/run_causal_patching_events.jsonl,,medium,,unmatched
